0,340461
1,2972
2,3075
3,2993
4,2986
5,3043
6,3113
7,3020
8,3144
9,2983
10,3031
11,3063
12,3015
13,3174
14,3040
15,3036
16,3175
17,3043
18,3074
19,3037
20,2998
21,3022
22,2922
23,2976
24,2996
25,2855
26,3013
27,3023
28,2959
29,2971
30,2870
31,2920
32,2915
33,2810
34,2668
35,2671
36,2624
37,2706
38,2554
39,2572
40,2497
41,2528
42,2457
43,2361
44,2297
45,2298
46,2198
47,2224
48,2101
49,2099
50,2055
51,1977
52,1849
53,1772
54,1800
55,1730
56,1715
57,1732
58,1622
59,1464
60,1366
61,1351
62,1313
63,1220
64,1189
65,1206
66,1115
67,1046
68,1027
69,947
70,903
71,839
72,791
73,721
74,703
75,633
76,603
77,563
78,568
79,542
80,689
81,571
82,688
83,836
84,611
85,60
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
